id_cliente,ciudad,id_producto,categoria,nombre_producto,cantidad,precio_unitario,importe,medio_pago,mes
87,alta gracia,43,alimentos,salsa de tomate 500g,4,887,3548,transferencia,5
83,rio cuarto,23,alimentos,bizcochos salados,1,2380,2380,tarjeta_debito,5
49,rio cuarto,61,alimentos,miel pura 250g,4,4982,19928,efectivo,5
82,alta gracia,75,alimentos,licor de café 700ml,4,3204,12816,tarjeta_credito,5
59,villa maria,71,alimentos,vodka 700ml,2,508,1016,tarjeta_debito,2
37,mendiolaza,56,limpieza,papel higiénico x4,4,2532,10128,efectivo,12
56,rio cuarto,43,alimentos,salsa de tomate 500g,1,887,887,tarjeta_debito,3
26,alta gracia,97,limpieza,limpiavidrios 500ml,3,872,2616,tarjeta_credito,3
44,carlos paz,86,alimentos,jugo en polvo limón,1,4090,4090,tarjeta_credito,9
40,rio cuarto,50,alimentos,azúcar 1kg,2,727,1454,tarjeta_debito,10
10,cordoba,96,limpieza,suavizante 1l,2,4920,9840,transferencia,10
35,mendiolaza,18,alimentos,queso rallado 150g,4,3444,13776,transferencia,1
28,cordoba,1,alimentos,coca cola 1.5l,5,2347,11735,tarjeta_credito,5
30,alta gracia,8,alimentos,energética nitro 500ml,2,4218,8436,efectivo,8
59,villa maria,79,alimentos,hamburguesas congeladas x4,1,2420,2420,efectivo,11
3,rio cuarto,78,alimentos,verduras congeladas mix,4,4289,17156,transferencia,7
77,villa maria,44,alimentos,arroz largo fino 1kg,5,2979,14895,tarjeta_debito,8
83,rio cuarto,99,limpieza,esponjas x3,1,2430,2430,efectivo,2
85,mendiolaza,74,alimentos,whisky 750ml,4,2953,11812,efectivo,12
61,rio cuarto,24,alimentos,galletitas chocolate,1,1305,1305,efectivo,10
82,alta gracia,19,alimentos,manteca 200g,2,3251,6502,tarjeta_debito,2
45,rio cuarto,1,alimentos,coca cola 1.5l,1,2347,2347,tarjeta_credito,5
68,villa maria,3,alimentos,sprite 1.5l,5,4964,24820,tarjeta_credito,12
2,carlos paz,36,alimentos,dulce de leche 400g,2,2559,5118,tarjeta_credito,6
31,villa maria,48,alimentos,porotos negros 500g,3,4462,13386,tarjeta_debito,1
97,cordoba,86,alimentos,jugo en polvo limón,1,4090,4090,tarjeta_credito,10
4,carlos paz,8,alimentos,energética nitro 500ml,4,4218,16872,efectivo,11
55,mendiolaza,50,alimentos,azúcar 1kg,5,727,3635,transferencia,12
12,alta gracia,46,alimentos,lentejas secas 500g,4,3036,12144,transferencia,1
79,carlos paz,21,alimentos,pan lactal integral,4,272,1088,efectivo,5
72,cordoba,43,alimentos,salsa de tomate 500g,4,887,3548,efectivo,11
59,villa maria,17,alimentos,queso cremoso 500g,5,4834,24170,tarjeta_debito,12
31,villa maria,23,alimentos,bizcochos salados,4,2380,9520,tarjeta_debito,6
94,mendiolaza,55,higiene personal,shampoo 400ml,2,1407,2814,transferencia,6
12,alta gracia,14,alimentos,leche entera 1l,5,1723,8615,tarjeta_debito,10
84,cordoba,62,alimentos,stevia 100 sobres,4,3848,15392,tarjeta_credito,1
39,alta gracia,13,alimentos,té verde 20 saquitos,1,2383,2383,tarjeta_credito,7
6,villa maria,91,higiene personal,desodorante aerosol,3,4690,14070,transferencia,10
43,mendiolaza,18,alimentos,queso rallado 150g,5,3444,17220,transferencia,9
63,cordoba,42,alimentos,vinagre de alcohol 500ml,3,1195,3585,transferencia,7
40,rio cuarto,41,alimentos,aceite de girasol 1l,3,860,2580,transferencia,6
84,cordoba,1,alimentos,coca cola 1.5l,1,2347,2347,tarjeta_debito,1
38,alta gracia,77,alimentos,empanadas congeladas,2,4778,9556,tarjeta_debito,3
76,mendiolaza,6,alimentos,jugo de naranja 1l,5,4170,20850,tarjeta_debito,9
41,alta gracia,16,alimentos,yogur natural 200g,2,4613,9226,transferencia,6
14,carlos paz,6,alimentos,jugo de naranja 1l,1,4170,4170,tarjeta_debito,3
42,alta gracia,80,alimentos,helado de frutilla 1l,2,1981,3962,transferencia,6
23,rio cuarto,15,alimentos,leche descremada 1l,1,2538,2538,tarjeta_credito,1
51,rio cuarto,13,alimentos,té verde 20 saquitos,2,2383,4766,tarjeta_debito,8
15,cordoba,58,alimentos,caramelos masticables,3,4752,14256,tarjeta_credito,7
1,carlos paz,59,alimentos,chicle menta,4,3612,14448,efectivo,1
82,alta gracia,71,alimentos,vodka 700ml,4,508,2032,tarjeta_credito,5
26,alta gracia,9,alimentos,yerba mate suave 1kg,5,3878,19390,tarjeta_debito,11
9,carlos paz,90,higiene personal,toallas húmedas x50,4,2902,11608,tarjeta_credito,11
24,villa maria,48,alimentos,porotos negros 500g,3,4462,13386,efectivo,5
74,carlos paz,2,alimentos,pepsi 1.5l,5,4973,24865,efectivo,5
39,alta gracia,53,limpieza,lavandina 1l,5,1664,8320,tarjeta_debito,1
18,carlos paz,73,alimentos,gin 700ml,1,1561,1561,tarjeta_credito,8
14,carlos paz,40,alimentos,helado chocolate 1l,3,1215,3645,transferencia,8
27,rio cuarto,69,alimentos,sidra 750ml,3,744,2232,efectivo,7
60,alta gracia,96,limpieza,suavizante 1l,3,4920,14760,tarjeta_credito,9
100,cordoba,55,higiene personal,shampoo 400ml,1,1407,1407,efectivo,3
4,carlos paz,72,alimentos,ron 700ml,1,3876,3876,transferencia,3
25,rio cuarto,89,alimentos,caldo concentrado verdura,3,1003,3009,tarjeta_credito,8
70,carlos paz,41,alimentos,aceite de girasol 1l,2,860,1720,efectivo,1
96,cordoba,7,alimentos,jugo de manzana 1l,3,3269,9807,transferencia,11
98,cordoba,7,alimentos,jugo de manzana 1l,2,3269,6538,efectivo,5
43,mendiolaza,78,alimentos,verduras congeladas mix,5,4289,21445,transferencia,2
40,rio cuarto,43,alimentos,salsa de tomate 500g,5,887,4435,efectivo,3
77,villa maria,59,alimentos,chicle menta,2,3612,7224,transferencia,9
76,mendiolaza,76,alimentos,pizza congelada muzzarella,2,4286,8572,efectivo,11
15,cordoba,43,alimentos,salsa de tomate 500g,5,887,4435,tarjeta_credito,8
67,alta gracia,75,alimentos,licor de café 700ml,2,3204,6408,efectivo,9
2,carlos paz,37,alimentos,mermelada de durazno 400g,2,3196,6392,tarjeta_credito,4
49,rio cuarto,63,alimentos,granola 250g,3,4337,13011,tarjeta_debito,10
39,alta gracia,2,alimentos,pepsi 1.5l,3,4973,14919,efectivo,10
29,alta gracia,56,limpieza,papel higiénico x4,2,2532,5064,tarjeta_credito,1
60,alta gracia,81,alimentos,aceitunas verdes 200g,2,2520,5040,tarjeta_credito,11
92,alta gracia,20,alimentos,pan lactal blanco,2,1571,3142,tarjeta_debito,11
18,carlos paz,78,alimentos,verduras congeladas mix,3,4289,12867,tarjeta_credito,11
16,rio cuarto,5,alimentos,agua mineral 500ml,2,4777,9554,tarjeta_credito,8
46,alta gracia,30,alimentos,maní salado 200g,2,4875,9750,transferencia,12
63,cordoba,31,alimentos,mix de frutos secos 200g,2,3409,6818,efectivo,10
23,rio cuarto,41,alimentos,aceite de girasol 1l,1,860,860,tarjeta_credito,11
78,villa maria,94,higiene personal,hilo dental,1,1418,1418,transferencia,9
30,alta gracia,14,alimentos,leche entera 1l,5,1723,8615,tarjeta_credito,6
43,mendiolaza,91,higiene personal,desodorante aerosol,3,4690,14070,transferencia,12
86,cordoba,62,alimentos,stevia 100 sobres,5,3848,19240,efectivo,5
82,alta gracia,77,alimentos,empanadas congeladas,4,4778,19112,transferencia,12
61,rio cuarto,100,limpieza,trapo de piso,3,4854,14562,transferencia,11
63,cordoba,47,alimentos,garbanzos 500g,4,2939,11756,tarjeta_credito,1
83,rio cuarto,50,alimentos,azúcar 1kg,1,727,727,tarjeta_debito,7
56,rio cuarto,47,alimentos,garbanzos 500g,2,2939,5878,efectivo,11
49,rio cuarto,41,alimentos,aceite de girasol 1l,5,860,4300,tarjeta_credito,4
65,alta gracia,60,alimentos,chupetín,5,4647,23235,transferencia,3
87,alta gracia,39,alimentos,helado vainilla 1l,1,469,469,tarjeta_debito,5
22,alta gracia,23,alimentos,bizcochos salados,5,2380,11900,tarjeta_credito,3
86,cordoba,56,limpieza,papel higiénico x4,1,2532,2532,tarjeta_credito,2
10,cordoba,27,alimentos,alfajor simple,4,2502,10008,tarjeta_debito,11
54,alta gracia,55,higiene personal,shampoo 400ml,1,1407,1407,efectivo,12
75,rio cuarto,51,alimentos,sal fina 500g,1,1745,1745,transferencia,3
25,rio cuarto,94,higiene personal,hilo dental,3,1418,4254,tarjeta_credito,12
10,cordoba,48,alimentos,porotos negros 500g,1,4462,4462,efectivo,3
39,alta gracia,1,alimentos,coca cola 1.5l,5,2347,11735,tarjeta_credito,2
82,alta gracia,97,limpieza,limpiavidrios 500ml,5,872,4360,tarjeta_credito,10
66,villa maria,32,alimentos,chocolate amargo 100g,2,2234,4468,tarjeta_debito,1
49,rio cuarto,93,higiene personal,cepillo de dientes,5,2142,10710,tarjeta_credito,4
39,alta gracia,21,alimentos,pan lactal integral,4,272,1088,tarjeta_debito,4
75,rio cuarto,65,alimentos,cerveza rubia 1l,1,2423,2423,efectivo,12
37,mendiolaza,48,alimentos,porotos negros 500g,3,4462,13386,tarjeta_debito,6
67,alta gracia,79,alimentos,hamburguesas congeladas x4,3,2420,7260,tarjeta_debito,12
88,villa maria,40,alimentos,helado chocolate 1l,1,1215,1215,efectivo,6
77,villa maria,24,alimentos,galletitas chocolate,1,1305,1305,transferencia,4
18,carlos paz,70,alimentos,fernet 750ml,3,4061,12183,tarjeta_debito,8
44,carlos paz,75,alimentos,licor de café 700ml,1,3204,3204,efectivo,10
99,villa maria,7,alimentos,jugo de manzana 1l,3,3269,9807,efectivo,1
39,alta gracia,64,alimentos,avena instantánea 250g,4,3953,15812,transferencia,1
14,carlos paz,91,higiene personal,desodorante aerosol,3,4690,14070,transferencia,3
80,mendiolaza,37,alimentos,mermelada de durazno 400g,3,3196,9588,transferencia,3
15,cordoba,29,alimentos,papas fritas onduladas 100g,2,1868,3736,transferencia,1
11,villa maria,71,alimentos,vodka 700ml,1,508,508,efectivo,11
75,rio cuarto,80,alimentos,helado de frutilla 1l,4,1981,7924,transferencia,10
71,villa maria,16,alimentos,yogur natural 200g,1,4613,4613,tarjeta_debito,2
46,alta gracia,10,alimentos,yerba mate intensa 1kg,5,4883,24415,efectivo,4
55,mendiolaza,41,alimentos,aceite de girasol 1l,1,860,860,tarjeta_debito,10
13,carlos paz,38,alimentos,mermelada de frutilla 400g,4,1584,6336,tarjeta_debito,12
34,villa maria,88,alimentos,caldo concentrado carne,3,2570,7710,efectivo,7
78,villa maria,60,alimentos,chupetín,4,4647,18588,tarjeta_credito,10
52,rio cuarto,4,alimentos,fanta naranja 1.5l,4,2033,8132,tarjeta_credito,2
83,rio cuarto,26,alimentos,alfajor triple,3,1001,3003,efectivo,12
33,rio cuarto,50,alimentos,azúcar 1kg,5,727,3635,tarjeta_credito,12
40,rio cuarto,70,alimentos,fernet 750ml,2,4061,8122,efectivo,8
81,carlos paz,26,alimentos,alfajor triple,3,1001,3003,transferencia,9
51,rio cuarto,80,alimentos,helado de frutilla 1l,2,1981,3962,efectivo,6
85,mendiolaza,82,alimentos,aceitunas negras 200g,2,2394,4788,tarjeta_debito,12
26,alta gracia,48,alimentos,porotos negros 500g,2,4462,8924,tarjeta_debito,10
5,cordoba,67,alimentos,vino tinto malbec 750ml,3,4719,14157,tarjeta_debito,5
57,rio cuarto,20,alimentos,pan lactal blanco,4,1571,6284,tarjeta_credito,7
2,carlos paz,59,alimentos,chicle menta,2,3612,7224,tarjeta_debito,5
42,alta gracia,71,alimentos,vodka 700ml,4,508,2032,transferencia,5
46,alta gracia,54,higiene personal,jabón de tocador,3,1592,4776,transferencia,2
99,villa maria,30,alimentos,maní salado 200g,3,4875,14625,tarjeta_debito,8
100,cordoba,82,alimentos,aceitunas negras 200g,1,2394,2394,efectivo,1
50,carlos paz,90,higiene personal,toallas húmedas x50,4,2902,11608,transferencia,12
74,carlos paz,4,alimentos,fanta naranja 1.5l,2,2033,4066,efectivo,6
44,carlos paz,8,alimentos,energética nitro 500ml,5,4218,21090,tarjeta_debito,9
54,alta gracia,87,alimentos,sopa instantánea pollo,4,1679,6716,tarjeta_credito,2
31,villa maria,95,higiene personal,mascarilla capilar,5,1581,7905,tarjeta_debito,6
97,cordoba,2,alimentos,pepsi 1.5l,5,4973,24865,efectivo,4
81,carlos paz,86,alimentos,jugo en polvo limón,4,4090,16360,efectivo,8
49,rio cuarto,90,higiene personal,toallas húmedas x50,5,2902,14510,transferencia,7
24,villa maria,22,alimentos,medialunas de manteca,4,2069,8276,efectivo,4
63,cordoba,35,alimentos,barrita de cereal 30g,1,4430,4430,efectivo,8
46,alta gracia,90,higiene personal,toallas húmedas x50,1,2902,2902,efectivo,3
51,rio cuarto,26,alimentos,alfajor triple,2,1001,2002,tarjeta_credito,12
81,carlos paz,18,alimentos,queso rallado 150g,2,3444,6888,tarjeta_debito,11
84,cordoba,87,alimentos,sopa instantánea pollo,1,1679,1679,transferencia,6
82,alta gracia,89,alimentos,caldo concentrado verdura,3,1003,3009,tarjeta_credito,1
67,alta gracia,30,alimentos,maní salado 200g,4,4875,19500,tarjeta_debito,5
76,mendiolaza,6,alimentos,jugo de naranja 1l,1,4170,4170,transferencia,12
91,mendiolaza,47,alimentos,garbanzos 500g,1,2939,2939,tarjeta_credito,7
14,carlos paz,98,limpieza,desengrasante 500ml,4,2843,11372,efectivo,1
27,rio cuarto,44,alimentos,arroz largo fino 1kg,4,2979,11916,transferencia,9
2,carlos paz,43,alimentos,salsa de tomate 500g,2,887,1774,transferencia,4
40,rio cuarto,98,limpieza,desengrasante 500ml,5,2843,14215,tarjeta_credito,10
60,alta gracia,68,alimentos,vino blanco 750ml,4,2684,10736,efectivo,3
42,alta gracia,22,alimentos,medialunas de manteca,1,2069,2069,tarjeta_debito,11
59,villa maria,50,alimentos,azúcar 1kg,4,727,2908,tarjeta_credito,3
54,alta gracia,58,alimentos,caramelos masticables,1,4752,4752,transferencia,11
73,alta gracia,23,alimentos,bizcochos salados,4,2380,9520,tarjeta_credito,2
57,rio cuarto,78,alimentos,verduras congeladas mix,3,4289,12867,transferencia,9
20,rio cuarto,7,alimentos,jugo de manzana 1l,1,3269,3269,tarjeta_credito,9
22,alta gracia,20,alimentos,pan lactal blanco,4,1571,6284,transferencia,8
49,rio cuarto,75,alimentos,licor de café 700ml,2,3204,6408,transferencia,3
68,villa maria,25,alimentos,galletitas vainilla,4,4015,16060,tarjeta_debito,10
87,alta gracia,36,alimentos,dulce de leche 400g,5,2559,12795,transferencia,11
64,villa maria,46,alimentos,lentejas secas 500g,1,3036,3036,transferencia,5
46,alta gracia,41,alimentos,aceite de girasol 1l,4,860,3440,transferencia,1
16,rio cuarto,80,alimentos,helado de frutilla 1l,4,1981,7924,tarjeta_debito,4
46,alta gracia,20,alimentos,pan lactal blanco,1,1571,1571,transferencia,11
87,alta gracia,64,alimentos,avena instantánea 250g,5,3953,19765,transferencia,5
15,cordoba,30,alimentos,maní salado 200g,5,4875,24375,transferencia,10
9,carlos paz,28,alimentos,papas fritas clásicas 100g,2,936,1872,efectivo,3
10,cordoba,49,alimentos,harina de trigo 1kg,5,2512,12560,tarjeta_debito,11
65,alta gracia,7,alimentos,jugo de manzana 1l,1,3269,3269,tarjeta_credito,10
96,cordoba,31,alimentos,mix de frutos secos 200g,5,3409,17045,efectivo,6
68,villa maria,4,alimentos,fanta naranja 1.5l,5,2033,10165,tarjeta_debito,5
73,alta gracia,18,alimentos,queso rallado 150g,3,3444,10332,transferencia,12
71,villa maria,29,alimentos,papas fritas onduladas 100g,1,1868,1868,transferencia,4
72,cordoba,85,alimentos,jugo en polvo naranja,4,1856,7424,tarjeta_credito,6
4,carlos paz,12,alimentos,té negro 20 saquitos,3,570,1710,tarjeta_credito,8
39,alta gracia,85,alimentos,jugo en polvo naranja,1,1856,1856,tarjeta_credito,3
8,carlos paz,24,alimentos,galletitas chocolate,2,1305,2610,efectivo,6
93,alta gracia,31,alimentos,mix de frutos secos 200g,5,3409,17045,tarjeta_credito,5
1,carlos paz,43,alimentos,salsa de tomate 500g,5,887,4435,tarjeta_debito,2
21,alta gracia,4,alimentos,fanta naranja 1.5l,4,2033,8132,transferencia,9
81,carlos paz,63,alimentos,granola 250g,2,4337,8674,tarjeta_credito,3
21,alta gracia,20,alimentos,pan lactal blanco,3,1571,4713,efectivo,12
23,rio cuarto,44,alimentos,arroz largo fino 1kg,2,2979,5958,tarjeta_debito,7
46,alta gracia,5,alimentos,agua mineral 500ml,3,4777,14331,efectivo,11
32,mendiolaza,30,alimentos,maní salado 200g,5,4875,24375,transferencia,7
82,alta gracia,23,alimentos,bizcochos salados,5,2380,11900,tarjeta_debito,9
42,alta gracia,76,alimentos,pizza congelada muzzarella,2,4286,8572,transferencia,8
75,rio cuarto,24,alimentos,galletitas chocolate,2,1305,2610,efectivo,8
29,alta gracia,74,alimentos,whisky 750ml,4,2953,11812,tarjeta_credito,4
26,alta gracia,72,alimentos,ron 700ml,1,3876,3876,tarjeta_debito,5
66,villa maria,95,higiene personal,mascarilla capilar,4,1581,6324,tarjeta_debito,10
85,mendiolaza,1,alimentos,coca cola 1.5l,5,2347,11735,tarjeta_credito,6
82,alta gracia,26,alimentos,alfajor triple,5,1001,5005,tarjeta_credito,2
48,cordoba,43,alimentos,salsa de tomate 500g,1,887,887,tarjeta_debito,11
73,alta gracia,72,alimentos,ron 700ml,2,3876,7752,transferencia,8
28,cordoba,90,higiene personal,toallas húmedas x50,3,2902,8706,tarjeta_credito,12
88,villa maria,22,alimentos,medialunas de manteca,1,2069,2069,tarjeta_debito,8
26,alta gracia,43,alimentos,salsa de tomate 500g,2,887,1774,tarjeta_credito,6
64,villa maria,37,alimentos,mermelada de durazno 400g,3,3196,9588,tarjeta_debito,1
42,alta gracia,68,alimentos,vino blanco 750ml,1,2684,2684,efectivo,11
89,rio cuarto,86,alimentos,jugo en polvo limón,5,4090,20450,tarjeta_debito,11
40,rio cuarto,18,alimentos,queso rallado 150g,1,3444,3444,tarjeta_credito,8
70,carlos paz,67,alimentos,vino tinto malbec 750ml,1,4719,4719,tarjeta_credito,3
32,mendiolaza,26,alimentos,alfajor triple,2,1001,2002,tarjeta_debito,5
92,alta gracia,13,alimentos,té verde 20 saquitos,2,2383,4766,efectivo,1
44,carlos paz,66,alimentos,cerveza negra 1l,1,1533,1533,efectivo,1
72,cordoba,82,alimentos,aceitunas negras 200g,1,2394,2394,transferencia,9
80,mendiolaza,44,alimentos,arroz largo fino 1kg,4,2979,11916,tarjeta_credito,11
27,rio cuarto,97,limpieza,limpiavidrios 500ml,1,872,872,tarjeta_credito,9
1,carlos paz,31,alimentos,mix de frutos secos 200g,3,3409,10227,efectivo,11
83,rio cuarto,43,alimentos,salsa de tomate 500g,1,887,887,transferencia,3
83,rio cuarto,53,limpieza,lavandina 1l,1,1664,1664,tarjeta_debito,2
82,alta gracia,76,alimentos,pizza congelada muzzarella,4,4286,17144,tarjeta_credito,9
11,villa maria,88,alimentos,caldo concentrado carne,2,2570,5140,tarjeta_credito,5
33,rio cuarto,38,alimentos,mermelada de frutilla 400g,3,1584,4752,transferencia,10
69,rio cuarto,77,alimentos,empanadas congeladas,2,4778,9556,efectivo,5
50,carlos paz,80,alimentos,helado de frutilla 1l,4,1981,7924,tarjeta_credito,10
8,carlos paz,6,alimentos,jugo de naranja 1l,4,4170,16680,tarjeta_credito,10
10,cordoba,98,limpieza,desengrasante 500ml,2,2843,5686,transferencia,1
79,carlos paz,80,alimentos,helado de frutilla 1l,2,1981,3962,tarjeta_debito,10
94,mendiolaza,57,limpieza,servilletas x100,2,4520,9040,efectivo,4
78,villa maria,54,higiene personal,jabón de tocador,5,1592,7960,transferencia,5
4,carlos paz,46,alimentos,lentejas secas 500g,5,3036,15180,tarjeta_credito,7
3,rio cuarto,93,higiene personal,cepillo de dientes,2,2142,4284,tarjeta_debito,10
79,carlos paz,82,alimentos,aceitunas negras 200g,5,2394,11970,transferencia,10
22,alta gracia,61,alimentos,miel pura 250g,2,4982,9964,tarjeta_credito,12
34,villa maria,91,higiene personal,desodorante aerosol,2,4690,9380,tarjeta_credito,10
86,cordoba,82,alimentos,aceitunas negras 200g,5,2394,11970,efectivo,9
65,alta gracia,26,alimentos,alfajor triple,2,1001,2002,efectivo,2
51,rio cuarto,41,alimentos,aceite de girasol 1l,2,860,1720,efectivo,6
11,villa maria,84,alimentos,queso azul 150g,5,1645,8225,tarjeta_debito,8
83,rio cuarto,82,alimentos,aceitunas negras 200g,3,2394,7182,tarjeta_debito,10
4,carlos paz,6,alimentos,jugo de naranja 1l,3,4170,12510,efectivo,5
48,cordoba,21,alimentos,pan lactal integral,5,272,1360,transferencia,7
88,villa maria,57,limpieza,servilletas x100,2,4520,9040,tarjeta_credito,12
83,rio cuarto,30,alimentos,maní salado 200g,4,4875,19500,tarjeta_credito,6
62,carlos paz,29,alimentos,papas fritas onduladas 100g,4,1868,7472,tarjeta_debito,5
19,mendiolaza,37,alimentos,mermelada de durazno 400g,5,3196,15980,transferencia,9
70,carlos paz,22,alimentos,medialunas de manteca,4,2069,8276,tarjeta_debito,11
38,alta gracia,12,alimentos,té negro 20 saquitos,1,570,570,tarjeta_credito,12
66,villa maria,87,alimentos,sopa instantánea pollo,3,1679,5037,transferencia,12
23,rio cuarto,54,higiene personal,jabón de tocador,5,1592,7960,efectivo,4
5,cordoba,96,limpieza,suavizante 1l,2,4920,9840,tarjeta_credito,11
38,alta gracia,99,limpieza,esponjas x3,4,2430,9720,efectivo,10
57,rio cuarto,20,alimentos,pan lactal blanco,5,1571,7855,tarjeta_debito,8
54,alta gracia,73,alimentos,gin 700ml,5,1561,7805,tarjeta_credito,3
49,rio cuarto,26,alimentos,alfajor triple,4,1001,4004,tarjeta_debito,10
62,carlos paz,42,alimentos,vinagre de alcohol 500ml,4,1195,4780,tarjeta_credito,9
1,carlos paz,13,alimentos,té verde 20 saquitos,4,2383,9532,tarjeta_credito,7
93,alta gracia,92,higiene personal,crema dental 90g,3,2512,7536,efectivo,2
5,cordoba,44,alimentos,arroz largo fino 1kg,3,2979,8937,efectivo,4
54,alta gracia,1,alimentos,coca cola 1.5l,2,2347,4694,efectivo,9
49,rio cuarto,23,alimentos,bizcochos salados,3,2380,7140,tarjeta_debito,7
95,rio cuarto,15,alimentos,leche descremada 1l,4,2538,10152,transferencia,1
27,rio cuarto,98,limpieza,desengrasante 500ml,4,2843,11372,transferencia,8
22,alta gracia,33,alimentos,chocolate con leche 100g,3,1255,3765,efectivo,7
14,carlos paz,57,limpieza,servilletas x100,1,4520,4520,transferencia,11
71,villa maria,6,alimentos,jugo de naranja 1l,2,4170,8340,tarjeta_debito,5
82,alta gracia,21,alimentos,pan lactal integral,3,272,816,tarjeta_credito,6
69,rio cuarto,46,alimentos,lentejas secas 500g,3,3036,9108,tarjeta_debito,4
8,carlos paz,96,limpieza,suavizante 1l,2,4920,9840,tarjeta_debito,11
36,mendiolaza,5,alimentos,agua mineral 500ml,4,4777,19108,efectivo,1
29,alta gracia,11,alimentos,café molido 250g,1,2053,2053,tarjeta_credito,6
37,mendiolaza,10,alimentos,yerba mate intensa 1kg,4,4883,19532,transferencia,5
54,alta gracia,77,alimentos,empanadas congeladas,1,4778,4778,tarjeta_debito,9
96,cordoba,80,alimentos,helado de frutilla 1l,5,1981,9905,efectivo,6
52,rio cuarto,32,alimentos,chocolate amargo 100g,3,2234,6702,tarjeta_debito,3
19,mendiolaza,80,alimentos,helado de frutilla 1l,3,1981,5943,transferencia,3
9,carlos paz,24,alimentos,galletitas chocolate,1,1305,1305,tarjeta_debito,5
61,rio cuarto,44,alimentos,arroz largo fino 1kg,3,2979,8937,tarjeta_debito,11
77,villa maria,15,alimentos,leche descremada 1l,3,2538,7614,efectivo,4
36,mendiolaza,9,alimentos,yerba mate suave 1kg,4,3878,15512,tarjeta_debito,10
19,mendiolaza,27,alimentos,alfajor simple,3,2502,7506,transferencia,12
69,rio cuarto,54,higiene personal,jabón de tocador,2,1592,3184,tarjeta_credito,8
1,carlos paz,31,alimentos,mix de frutos secos 200g,1,3409,3409,transferencia,7
70,carlos paz,46,alimentos,lentejas secas 500g,3,3036,9108,transferencia,10
84,cordoba,100,limpieza,trapo de piso,1,4854,4854,tarjeta_credito,2
50,carlos paz,23,alimentos,bizcochos salados,1,2380,2380,efectivo,11
23,rio cuarto,12,alimentos,té negro 20 saquitos,5,570,2850,transferencia,9
56,rio cuarto,70,alimentos,fernet 750ml,1,4061,4061,tarjeta_credito,3
40,rio cuarto,40,alimentos,helado chocolate 1l,4,1215,4860,tarjeta_debito,7
41,alta gracia,46,alimentos,lentejas secas 500g,2,3036,6072,transferencia,1
22,alta gracia,59,alimentos,chicle menta,4,3612,14448,efectivo,3
57,rio cuarto,81,alimentos,aceitunas verdes 200g,3,2520,7560,efectivo,2
67,alta gracia,85,alimentos,jugo en polvo naranja,4,1856,7424,efectivo,8
49,rio cuarto,81,alimentos,aceitunas verdes 200g,2,2520,5040,tarjeta_debito,5
53,mendiolaza,52,limpieza,detergente líquido 750ml,4,2582,10328,tarjeta_debito,11
79,carlos paz,84,alimentos,queso azul 150g,2,1645,3290,transferencia,5
22,alta gracia,12,alimentos,té negro 20 saquitos,1,570,570,efectivo,6
27,rio cuarto,36,alimentos,dulce de leche 400g,3,2559,7677,tarjeta_debito,10
1,carlos paz,99,limpieza,esponjas x3,4,2430,9720,efectivo,10
16,rio cuarto,21,alimentos,pan lactal integral,2,272,544,tarjeta_credito,8
29,alta gracia,98,limpieza,desengrasante 500ml,2,2843,5686,tarjeta_debito,6
49,rio cuarto,89,alimentos,caldo concentrado verdura,5,1003,5015,transferencia,7
67,alta gracia,38,alimentos,mermelada de frutilla 400g,3,1584,4752,tarjeta_credito,12
2,carlos paz,45,alimentos,fideos spaghetti 500g,3,745,2235,tarjeta_debito,8
98,cordoba,33,alimentos,chocolate con leche 100g,3,1255,3765,tarjeta_debito,4
71,villa maria,37,alimentos,mermelada de durazno 400g,5,3196,15980,transferencia,6
85,mendiolaza,83,alimentos,queso untable 190g,4,1830,7320,tarjeta_credito,4
42,alta gracia,31,alimentos,mix de frutos secos 200g,1,3409,3409,tarjeta_debito,10
46,alta gracia,76,alimentos,pizza congelada muzzarella,3,4286,12858,transferencia,2
33,rio cuarto,16,alimentos,yogur natural 200g,4,4613,18452,efectivo,12
65,alta gracia,79,alimentos,hamburguesas congeladas x4,5,2420,12100,tarjeta_debito,3
30,alta gracia,79,alimentos,hamburguesas congeladas x4,5,2420,12100,efectivo,7
56,rio cuarto,44,alimentos,arroz largo fino 1kg,3,2979,8937,efectivo,10
7,rio cuarto,72,alimentos,ron 700ml,4,3876,15504,efectivo,8
45,rio cuarto,27,alimentos,alfajor simple,2,2502,5004,tarjeta_debito,12
89,rio cuarto,42,alimentos,vinagre de alcohol 500ml,4,1195,4780,efectivo,10
48,cordoba,68,alimentos,vino blanco 750ml,3,2684,8052,tarjeta_debito,11
22,alta gracia,77,alimentos,empanadas congeladas,5,4778,23890,transferencia,4
40,rio cuarto,55,higiene personal,shampoo 400ml,4,1407,5628,tarjeta_credito,6
76,mendiolaza,64,alimentos,avena instantánea 250g,1,3953,3953,tarjeta_debito,3
53,mendiolaza,59,alimentos,chicle menta,4,3612,14448,efectivo,8
61,rio cuarto,18,alimentos,queso rallado 150g,3,3444,10332,transferencia,3
72,cordoba,70,alimentos,fernet 750ml,5,4061,20305,efectivo,3
98,cordoba,42,alimentos,vinagre de alcohol 500ml,5,1195,5975,tarjeta_debito,12
63,cordoba,97,limpieza,limpiavidrios 500ml,3,872,2616,transferencia,4
12,alta gracia,64,alimentos,avena instantánea 250g,5,3953,19765,tarjeta_credito,5
