id_venta,id_cliente,fecha,medio_pago,monto_total,mes,trimestre
1576,123,2024-12-05,Transferencia,9388,12,4
1577,65,2024-12-26,Tarjeta Debito,2559,12,4
1578,186,2024-01-23,Tarjeta Debito,11634,1,1
1579,45,2024-06-12,Efectivo,7000,6,2
1580,64,2024-06-26,Tarjeta Debito,3585,6,2
1581,34,2024-01-25,Efectivo,6132,1,1
1582,242,2024-08-06,Tarjeta Debito,2700,8,3
1583,126,2024-01-21,Tarjeta Credito,9708,1,1
1584,235,2024-02-17,Transferencia,5943,2,1
1585,230,2024-07-15,Tarjeta Debito,1584,7,3
1586,192,2024-04-01,Transferencia,2383,4,2
1587,183,2024-11-08,Transferencia,2836,11,4
1588,59,2024-05-26,Efectivo,5600,5,2
1589,217,2024-02-08,Tarjeta Debito,14649,2,1
1590,42,2024-06-21,Efectivo,15200,6,2
1591,164,2024-03-01,Transferencia,3066,3,1
1592,6,2024-06-13,Transferencia,3200,6,2
1593,102,2024-06-12,Tarjeta Credito,5020,6,2
1594,206,2024-07-13,Efectivo,3409,7,3
1595,146,2024-03-26,Transferencia,4800,3,1
1596,193,2024-08-23,Tarjeta Debito,3300,8,3
1597,32,2024-05-10,Billetera Virtual,1600,5,2
1598,152,2024-12-14,Billetera Virtual,2235,12,4
1599,112,2024-04-29,Tarjeta Debito,1868,4,2
1600,11,2024-07-06,Tarjeta Credito,887,7,3
1601,120,2024-10-28,Transferencia,5490,10,4
1602,10,2024-08-25,Efectivo,5686,8,3
1603,179,2024-01-05,Billetera Virtual,9708,1,1
1604,96,2024-08-13,Tarjeta Debito,887,8,3
1605,172,2024-08-21,Billetera Virtual,1600,8,3
1606,116,2024-08-12,Efectivo,4800,8,3
1607,115,2024-08-10,Tarjeta Credito,10008,8,3
1608,247,2024-06-04,Tarjeta Credito,8436,6,2
1609,25,2024-01-27,Tarjeta Credito,4004,1,1
1610,183,2024-12-09,Tarjeta Debito,4400,12,4
1611,122,2024-05-21,Transferencia,12144,5,2
1612,243,2024-02-03,Efectivo,2980,2,1
1613,174,2024-05-25,Tarjeta Credito,2700,5,2
1614,175,2024-11-03,Billetera Virtual,860,11,4
1615,238,2024-05-15,Billetera Virtual,9612,5,2
1616,156,2024-10-07,Tarjeta Debito,6324,10,4
1617,145,2024-11-08,Billetera Virtual,13941,11,4
1618,188,2024-10-30,Tarjeta Credito,2939,10,4
1619,142,2024-08-05,Tarjeta Credito,4462,8,3
1620,116,2024-06-19,Tarjeta Credito,12784,6,2
1621,178,2024-04-19,Tarjeta Debito,4834,4,2
1622,125,2024-05-13,Billetera Virtual,4800,5,2
1623,89,2024-01-18,Tarjeta Debito,1584,1,1
1624,49,2024-02-06,Efectivo,2012,2,1
1625,244,2024-05-01,Transferencia,6000,5,2
1626,17,2024-09-25,Billetera Virtual,800,9,3
1627,247,2024-04-24,Billetera Virtual,3600,4,2
1628,95,2024-12-31,Tarjeta Debito,800,12,4
1629,64,2024-12-05,Transferencia,15504,12,4
1630,137,2024-06-01,Tarjeta Credito,13076,6,2
1631,75,2024-07-03,Transferencia,7752,7,3
1632,31,2024-12-15,Transferencia,4860,12,4
1633,136,2024-06-11,Tarjeta Credito,4200,6,2
1634,38,2024-01-13,Transferencia,508,1,1
1635,136,2024-04-24,Tarjeta Debito,18760,4,2
1636,70,2024-08-27,Efectivo,6300,8,3
1637,192,2024-06-01,Tarjeta Credito,1454,6,2
1638,189,2024-08-22,Billetera Virtual,6207,8,3
1639,182,2024-02-07,Tarjeta Debito,14649,2,1
1640,229,2024-11-27,Tarjeta Debito,6600,11,4
1641,214,2024-07-21,Tarjeta Credito,7677,7,3
1642,101,2024-06-18,Tarjeta Debito,3168,6,2
1643,246,2024-09-21,Billetera Virtual,3251,9,3
1644,90,2024-01-23,Efectivo,4766,1,1
1645,13,2024-12-15,Efectivo,2033,12,4
1646,209,2024-03-27,Efectivo,2347,3,1
1647,226,2024-04-02,Billetera Virtual,3915,4,2
1648,222,2024-11-17,Tarjeta Credito,2347,11,4
1649,121,2024-10-02,Billetera Virtual,6159,10,4
1650,73,2024-06-30,Tarjeta Credito,1305,6,2
1651,185,2024-10-02,Billetera Virtual,7800,10,4
1652,111,2024-12-06,Tarjeta Credito,5200,12,4
1653,23,2024-10-29,Transferencia,8817,10,4
1654,38,2024-10-23,Tarjeta Debito,6600,10,4
1655,90,2024-06-25,Efectivo,19680,6,2
1656,46,2024-08-28,Transferencia,3142,8,3
1657,223,2024-08-14,Efectivo,1720,8,3
1658,194,2024-11-16,Tarjeta Debito,4200,11,4
1659,20,2024-05-10,Tarjeta Credito,7506,5,2
1660,26,2024-02-03,Transferencia,23400,2,1
1661,174,2024-09-22,Transferencia,7506,9,3
1662,128,2024-09-27,Tarjeta Credito,5000,9,3
1663,165,2024-04-16,Transferencia,12654,4,2
1664,128,2024-05-05,Billetera Virtual,5200,5,2
1665,8,2024-11-23,Efectivo,13560,11,4
1666,158,2024-10-11,Transferencia,8052,10,4
1667,45,2024-06-07,Transferencia,10128,6,2
1668,21,2024-02-28,Efectivo,6072,2,1
1669,159,2024-02-13,Billetera Virtual,15392,2,1
1670,54,2024-11-13,Tarjeta Debito,31200,11,4
1671,90,2024-01-23,Billetera Virtual,7710,1,1
1672,154,2024-03-30,Efectivo,2069,3,1
1673,89,2024-02-22,Efectivo,3585,2,1
1674,119,2024-02-26,Tarjeta Debito,2423,2,1
1675,96,2024-07-31,Efectivo,3328,7,3
1676,228,2024-02-19,Billetera Virtual,8276,2,1
1677,88,2024-03-20,Transferencia,8800,3,1
1678,62,2024-11-21,Billetera Virtual,2600,11,4
1679,50,2024-04-08,Tarjeta Credito,2200,4,2
1680,108,2024-02-06,Tarjeta Credito,3446,2,1
1681,23,2024-08-13,Tarjeta Debito,6324,8,3
1682,232,2024-11-16,Tarjeta Debito,1006,11,4
1683,129,2024-06-11,Tarjeta Debito,16360,6,2
1684,116,2024-05-05,Tarjeta Credito,8180,5,2
1685,106,2024-08-04,Tarjeta Credito,2006,8,3
1686,207,2024-09-07,Tarjeta Debito,2100,9,3
1687,139,2024-04-11,Tarjeta Credito,3878,4,2
1688,90,2024-09-04,Efectivo,6099,9,3
1689,62,2024-08-07,Transferencia,5169,8,3
1690,174,2024-04-03,Transferencia,3600,4,2
1691,68,2024-02-20,Transferencia,3196,2,1
1692,243,2024-10-09,Tarjeta Debito,4221,10,4
1693,197,2024-03-31,Billetera Virtual,9294,3,1
1694,25,2024-04-16,Efectivo,14448,4,2
1695,58,2024-05-10,Tarjeta Credito,2500,5,2
1696,225,2024-05-22,Transferencia,14331,5,2
1697,73,2024-03-12,Efectivo,2347,3,1
1698,119,2024-09-05,Transferencia,9668,9,3
1699,34,2024-01-25,Tarjeta Credito,5169,1,1
1700,42,2024-03-04,Transferencia,17720,3,1
1701,219,2024-03-14,Tarjeta Debito,1800,3,1
1702,78,2024-02-22,Tarjeta Credito,7800,2,1
1703,228,2024-10-16,Billetera Virtual,4468,10,4
1704,4,2024-06-11,Transferencia,3600,6,2
1705,63,2024-11-09,Tarjeta Debito,6580,11,4
1706,78,2024-09-07,Tarjeta Credito,4982,9,3
1707,26,2024-07-24,Billetera Virtual,1800,7,3
1708,4,2024-02-10,Tarjeta Credito,1600,2,1
1709,96,2024-03-11,Efectivo,4713,3,1
1710,203,2024-12-15,Billetera Virtual,4061,12,4
1711,99,2024-04-07,Tarjeta Debito,6324,4,2
1712,243,2024-01-05,Transferencia,9928,1,1
1713,203,2024-04-01,Efectivo,3300,4,2
1714,249,2024-01-23,Transferencia,3765,1,1
1715,75,2024-02-06,Transferencia,8052,2,1
1716,79,2024-04-12,Efectivo,17348,4,2
1717,43,2024-07-28,Tarjeta Debito,2500,7,3
1718,83,2024-03-29,Efectivo,5490,3,1
1719,120,2024-05-13,Tarjeta Debito,9766,5,2
1720,154,2024-07-30,Tarjeta Debito,744,7,3
1721,194,2024-01-28,Billetera Virtual,14760,1,1
1722,211,2024-08-27,Transferencia,9108,8,3
1723,95,2024-06-08,Tarjeta Debito,8817,6,2
1724,137,2024-11-11,Billetera Virtual,5200,11,4
1725,71,2024-04-24,Efectivo,8572,4,2
1726,25,2024-09-27,Billetera Virtual,2600,9,3
1727,21,2024-10-24,Transferencia,9753,10,4
1728,212,2024-05-26,Tarjeta Debito,4800,5,2
1729,55,2024-07-26,Tarjeta Credito,3953,7,3
1730,7,2024-03-01,Tarjeta Credito,4462,3,1
1731,183,2024-04-23,Tarjeta Credito,8436,4,2
1732,243,2024-04-23,Transferencia,13004,4,2
1733,104,2024-07-06,Efectivo,5672,7,3
1734,204,2024-11-26,Tarjeta Debito,2836,11,4
1735,184,2024-08-31,Transferencia,2430,8,3
1736,196,2024-01-15,Tarjeta Debito,16060,1,1
1737,59,2024-08-13,Transferencia,2347,8,3
1738,174,2024-11-03,Tarjeta Credito,1088,11,4
1739,198,2024-01-04,Tarjeta Credito,19500,1,1
1740,183,2024-01-16,Transferencia,2280,1,1
1741,127,2024-08-24,Efectivo,6892,8,3
1742,163,2024-06-29,Tarjeta Credito,8674,6,2
1743,142,2024-12-07,Tarjeta Debito,15504,12,4
1744,125,2024-10-25,Billetera Virtual,7752,10,4
1745,60,2024-04-30,Billetera Virtual,8436,4,2
1746,12,2024-06-12,Efectivo,13941,6,2
1747,81,2024-03-17,Billetera Virtual,503,3,1
1748,23,2024-04-27,Billetera Virtual,9680,4,2
1749,238,2024-01-05,Efectivo,10152,1,1
1750,205,2024-08-12,Billetera Virtual,5672,8,3
1751,92,2024-10-09,Tarjeta Debito,1774,10,4
1752,65,2024-07-06,Transferencia,9946,7,3
1753,250,2024-03-08,Billetera Virtual,16500,3,1
1754,154,2024-04-13,Tarjeta Credito,17720,4,2
1755,171,2024-08-31,Tarjeta Credito,800,8,3
1756,109,2024-03-07,Billetera Virtual,4920,3,1
1757,166,2024-06-02,Transferencia,860,6,2
1758,207,2024-04-02,Tarjeta Debito,3184,4,2
1759,63,2024-07-01,Tarjeta Debito,2053,7,3
1760,155,2024-01-20,Tarjeta Debito,3009,1,1
1761,246,2024-03-25,Transferencia,8924,3,1
1762,179,2024-06-14,Tarjeta Credito,900,6,2
1763,114,2024-08-25,Tarjeta Debito,3600,8,3
1764,141,2024-04-03,Tarjeta Credito,4200,4,2
1765,99,2024-03-26,Tarjeta Credito,3800,3,1
1766,234,2024-12-24,Tarjeta Debito,9040,12,4
1767,217,2024-08-03,Transferencia,7000,8,3
1768,158,2024-06-28,Tarjeta Credito,1800,6,2
1769,246,2024-01-18,Tarjeta Credito,8400,1,1
1770,113,2024-02-21,Efectivo,5076,2,1
1771,211,2024-01-30,Transferencia,10500,1,1
1772,183,2024-09-24,Efectivo,31200,9,3
1773,227,2024-12-04,Billetera Virtual,6207,12,4
1774,137,2024-10-14,Tarjeta Credito,9294,10,4
1775,249,2024-09-01,Efectivo,14649,9,3
1776,133,2024-06-13,Tarjeta Debito,9438,6,2
1777,206,2024-12-08,Efectivo,4875,12,4
1778,118,2024-06-21,Transferencia,1868,6,2
1779,10,2024-10-20,Efectivo,3744,10,4
1780,238,2024-09-02,Billetera Virtual,13386,9,3
1781,71,2024-09-08,Efectivo,800,9,3
1782,95,2024-03-17,Tarjeta Credito,7140,3,1
1783,237,2024-03-23,Efectivo,14334,3,1
1784,19,2024-02-01,Transferencia,14502,2,1
1785,245,2024-03-09,Efectivo,6426,3,1
1786,18,2024-03-30,Tarjeta Credito,14256,3,1
1787,143,2024-04-14,Billetera Virtual,4520,4,2
1788,130,2024-01-01,Tarjeta Debito,1723,1,1
1789,138,2024-05-10,Efectivo,3444,5,2
1790,138,2024-03-19,Tarjeta Debito,11372,3,1
1791,27,2024-07-14,Tarjeta Credito,2383,7,3
1792,212,2024-05-12,Efectivo,1664,5,2
1793,145,2024-07-18,Tarjeta Credito,9840,7,3
1794,233,2024-10-04,Transferencia,6888,10,4
1795,185,2024-08-15,Transferencia,1407,8,3
1796,62,2024-11-05,Efectivo,745,11,4
1797,22,2024-06-12,Tarjeta Credito,7800,6,2
1798,156,2024-07-27,Efectivo,5200,7,3
1799,147,2024-07-29,Transferencia,3358,7,3
1800,50,2024-04-17,Transferencia,7200,4,2
1801,31,2024-11-07,Efectivo,3800,11,4
1802,136,2024-07-22,Tarjeta Credito,10736,7,3
1803,54,2024-06-16,Tarjeta Credito,4743,6,2
1804,127,2024-10-05,Tarjeta Debito,5568,10,4
1805,50,2024-12-07,Billetera Virtual,13000,12,4
1806,222,2024-11-07,Billetera Virtual,2006,11,4
1807,242,2024-06-04,Transferencia,10128,6,2
1808,78,2024-08-13,Tarjeta Debito,1400,8,3
1809,211,2024-06-28,Tarjeta Debito,4462,6,2
1810,141,2024-11-21,Efectivo,7536,11,4
1811,140,2024-02-17,Billetera Virtual,1592,2,1
1812,155,2024-07-21,Efectivo,13076,7,3
1813,72,2024-09-20,Transferencia,12270,9,3
1814,56,2024-03-14,Transferencia,9807,3,1
1815,95,2024-03-12,Billetera Virtual,6000,3,1
1816,94,2024-05-23,Billetera Virtual,10236,5,2
1817,190,2024-08-06,Tarjeta Credito,1200,8,3
1818,124,2024-12-13,Transferencia,26000,12,4
1819,219,2024-01-17,Tarjeta Debito,10128,1,1
1820,27,2024-05-08,Tarjeta Debito,1305,5,2
1821,140,2024-08-05,Tarjeta Credito,6300,8,3
1822,72,2024-07-04,Tarjeta Debito,10836,7,3
1823,97,2024-05-16,Tarjeta Credito,5628,5,2
1824,79,2024-11-12,Efectivo,1876,11,4
1825,211,2024-01-09,Tarjeta Credito,13386,1,1
1826,80,2024-09-10,Tarjeta Credito,3600,9,3
1827,107,2024-09-29,Tarjeta Credito,4780,9,3
1828,181,2024-06-22,Billetera Virtual,5200,6,2
1829,193,2024-05-06,Billetera Virtual,4613,5,2
1830,135,2024-03-02,Tarjeta Debito,8052,3,1
1831,129,2024-10-06,Transferencia,4400,10,4
1832,185,2024-11-04,Transferencia,4284,11,4
1833,3,2024-08-06,Transferencia,17156,8,3
1834,119,2024-03-08,Transferencia,3168,3,1
1835,36,2024-08-04,Transferencia,9438,8,3
1836,200,2024-11-23,Efectivo,2400,11,4
1837,221,2024-08-29,Tarjeta Credito,2181,8,3
1838,168,2024-08-23,Efectivo,4846,8,3
1839,73,2024-01-21,Transferencia,11372,1,1
1840,39,2024-09-30,Tarjeta Debito,4766,9,3
1841,78,2024-08-17,Efectivo,2610,8,3
1842,96,2024-09-17,Tarjeta Credito,8030,9,3
1843,247,2024-07-30,Tarjeta Debito,5878,7,3
1844,19,2024-11-20,Tarjeta Credito,5200,11,4
1845,92,2024-12-25,Transferencia,6600,12,4
1846,165,2024-07-18,Tarjeta Debito,1679,7,3
1847,42,2024-06-20,Tarjeta Credito,5024,6,2
1848,179,2024-10-11,Tarjeta Debito,9807,10,4
1849,79,2024-12-14,Billetera Virtual,5200,12,4
1850,126,2024-11-14,Efectivo,9708,11,4
1851,133,2024-05-10,Efectivo,13839,5,2
1852,249,2024-04-28,Transferencia,9520,4,2
1853,177,2024-10-31,Billetera Virtual,1800,10,4
1854,26,2024-10-27,Efectivo,2661,10,4
1855,134,2024-01-19,Tarjeta Debito,3300,1,1
1856,239,2024-03-13,Transferencia,2430,3,1
1857,120,2024-12-08,Transferencia,2400,12,4
1858,132,2024-04-13,Tarjeta Debito,9612,4,2
1859,102,2024-06-03,Billetera Virtual,2976,6,2
1860,52,2024-03-03,Tarjeta Debito,12858,3,1
1861,115,2024-07-16,Tarjeta Credito,1664,7,3
1862,105,2024-02-23,Transferencia,8436,2,1
1863,155,2024-09-23,Tarjeta Debito,1100,9,3
1864,57,2024-08-01,Tarjeta Debito,2512,8,3
1865,204,2024-07-07,Billetera Virtual,4964,7,3
1866,112,2024-05-20,Tarjeta Credito,7746,5,2
1867,178,2024-09-02,Tarjeta Credito,6368,9,3
1868,48,2024-04-17,Tarjeta Credito,2836,4,2
1869,228,2024-08-01,Efectivo,9946,8,3
1870,89,2024-11-08,Efectivo,3600,11,4
1871,81,2024-03-27,Efectivo,3066,3,1
1872,141,2024-04-03,Tarjeta Debito,7472,4,2
1873,76,2024-08-11,Billetera Virtual,1800,8,3
1874,1,2024-05-15,Efectivo,5368,5,2
1875,231,2024-11-04,Transferencia,2980,11,4
1876,117,2024-12-10,Efectivo,10128,12,4
1877,196,2024-10-10,Tarjeta Credito,3444,10,4
1878,171,2024-07-20,Tarjeta Debito,4284,7,3
1879,111,2024-11-14,Tarjeta Debito,4520,11,4
1880,111,2024-11-13,Efectivo,6132,11,4
1881,86,2024-06-29,Billetera Virtual,2600,6,2
1882,188,2024-05-31,Billetera Virtual,5672,5,2
1883,168,2024-02-17,Efectivo,2234,2,1
1884,55,2024-06-01,Tarjeta Credito,10400,6,2
1885,64,2024-08-12,Transferencia,2502,8,3
1886,164,2024-10-04,Tarjeta Debito,11400,10,4
1887,117,2024-03-02,Tarjeta Credito,4920,3,1
1888,132,2024-02-04,Transferencia,1561,2,1
1889,5,2024-10-25,Tarjeta Credito,10236,10,4
1890,95,2024-08-08,Transferencia,4875,8,3
1891,117,2024-01-23,Transferencia,5878,1,1
1892,83,2024-04-16,Transferencia,5164,4,2
1893,44,2024-09-24,Tarjeta Debito,1981,9,3
1894,115,2024-04-05,Billetera Virtual,5400,4,2
1895,178,2024-02-16,Tarjeta Credito,5400,2,1
1896,162,2024-06-07,Transferencia,13000,6,2
1897,57,2024-10-17,Tarjeta Debito,8122,10,4
1898,54,2024-03-08,Tarjeta Credito,727,3,1
1899,191,2024-05-19,Tarjeta Debito,14070,5,2
1900,232,2024-06-10,Tarjeta Debito,7500,6,2
1901,183,2024-08-10,Tarjeta Debito,1592,8,3
1902,170,2024-07-26,Transferencia,3600,7,3
1903,94,2024-08-29,Efectivo,938,8,3
1904,174,2024-07-04,Efectivo,1679,7,3
1905,178,2024-03-10,Transferencia,4012,3,1
1906,78,2024-06-01,Transferencia,600,6,2
1907,29,2024-07-27,Tarjeta Debito,4254,7,3
1908,174,2024-11-12,Efectivo,3548,11,4
1909,77,2024-05-15,Transferencia,3196,5,2
1910,66,2024-08-24,Tarjeta Debito,5906,8,3
1911,159,2024-03-05,Billetera Virtual,1001,3,1
1912,214,2024-10-12,Tarjeta Debito,19112,10,4
1913,169,2024-10-07,Tarjeta Debito,9750,10,4
1914,64,2024-09-25,Transferencia,8860,9,3
1915,115,2024-06-29,Efectivo,3269,6,2
1916,155,2024-07-07,Efectivo,1100,7,3
1917,50,2024-09-14,Tarjeta Debito,14070,9,3
1918,167,2024-10-14,Tarjeta Credito,7600,10,4
1919,244,2024-12-14,Tarjeta Credito,1679,12,4
1920,223,2024-12-14,Tarjeta Credito,6656,12,4
1921,25,2024-12-30,Efectivo,2559,12,4
1922,93,2024-12-06,Efectivo,13839,12,4
1923,17,2024-06-16,Efectivo,5200,6,2
1924,46,2024-06-23,Tarjeta Credito,8400,6,2
1925,5,2024-07-17,Transferencia,5024,7,3
1926,190,2024-09-19,Tarjeta Debito,900,9,3
1927,122,2024-07-13,Tarjeta Credito,5064,7,3
1928,241,2024-05-07,Tarjeta Credito,10736,5,2
1929,54,2024-03-08,Billetera Virtual,1200,3,1
1930,36,2024-04-14,Tarjeta Debito,18588,4,2
1931,97,2024-01-23,Efectivo,1200,1,1
1932,56,2024-11-26,Transferencia,14919,11,4
1933,195,2024-05-17,Efectivo,1407,5,2
1934,53,2024-05-25,Efectivo,10400,5,2
1935,115,2024-03-23,Tarjeta Credito,16872,3,1
1936,228,2024-05-04,Billetera Virtual,7506,5,2
1937,53,2024-07-04,Tarjeta Credito,10048,7,3
1938,46,2024-09-22,Tarjeta Credito,2347,9,3
1939,100,2024-10-08,Billetera Virtual,600,10,4
1940,217,2024-07-07,Efectivo,12800,7,3
1941,90,2024-03-04,Efectivo,9294,3,1
1942,122,2024-11-22,Billetera Virtual,938,11,4
1943,106,2024-01-16,Tarjeta Credito,1800,1,1
1944,55,2024-04-28,Tarjeta Debito,14562,4,2
1945,43,2024-12-25,Transferencia,4776,12,4
1946,23,2024-08-03,Transferencia,4289,8,3
1947,14,2024-09-17,Tarjeta Credito,4875,9,3
1948,211,2024-05-18,Tarjeta Debito,3036,5,2
1949,167,2024-10-27,Transferencia,12816,10,4
1950,117,2024-01-05,Transferencia,5235,1,1
1951,18,2024-08-03,Tarjeta Credito,3300,8,3
1952,160,2024-06-14,Efectivo,887,6,2
1953,58,2024-06-23,Billetera Virtual,9108,6,2
1954,211,2024-07-12,Tarjeta Debito,4254,7,3
1955,141,2024-03-09,Transferencia,28500,3,1
1956,41,2024-08-03,Tarjeta Credito,14000,8,3
1957,1,2024-12-06,Tarjeta Credito,2069,12,4
1958,6,2024-06-25,Efectivo,8052,6,2
1959,230,2024-06-12,Tarjeta Credito,11000,6,2
1960,161,2024-03-10,Efectivo,4430,3,1
1961,250,2024-08-03,Transferencia,4743,8,3
1962,169,2024-11-03,Tarjeta Debito,4400,11,4
1963,87,2024-07-09,Transferencia,2512,7,3
1964,226,2024-01-27,Tarjeta Debito,2380,1,1
1965,7,2024-03-13,Billetera Virtual,5490,3,1
1966,166,2024-02-04,Efectivo,14502,2,1
1967,78,2024-10-11,Tarjeta Debito,9040,10,4
1968,195,2024-12-15,Tarjeta Credito,2006,12,4
1969,121,2024-09-09,Tarjeta Credito,9556,9,3
1970,220,2024-06-24,Transferencia,6207,6,2
1971,76,2024-01-16,Transferencia,2908,1,1
1972,73,2024-11-29,Tarjeta Credito,4500,11,4
1973,115,2024-10-02,Billetera Virtual,2181,10,4
1974,49,2024-09-03,Tarjeta Credito,12270,9,3
1975,54,2024-01-22,Tarjeta Credito,13839,1,1
1976,201,2024-07-15,Efectivo,3500,7,3
1977,197,2024-09-25,Transferencia,1490,9,3
1978,6,2024-04-11,Transferencia,1571,4,2
1979,250,2024-08-25,Billetera Virtual,9504,8,3
1980,167,2024-03-27,Tarjeta Credito,2200,3,1
1981,26,2024-05-04,Efectivo,3066,5,2
1982,184,2024-11-11,Efectivo,5600,11,4
1983,117,2024-02-25,Efectivo,4719,2,1
1984,7,2024-03-03,Tarjeta Credito,15512,3,1
1985,183,2024-10-04,Tarjeta Debito,4920,10,4
1986,77,2024-08-08,Tarjeta Debito,1195,8,3
1987,248,2024-10-11,Billetera Virtual,745,10,4
1988,148,2024-03-12,Transferencia,8400,3,1
1989,52,2024-08-22,Tarjeta Debito,4500,8,3
1990,10,2024-05-31,Tarjeta Debito,503,5,2
1991,80,2024-03-09,Billetera Virtual,1745,3,1
1992,238,2024-11-04,Transferencia,1581,11,4
1993,5,2024-09-24,Transferencia,1509,9,3
1994,107,2024-11-29,Billetera Virtual,8859,11,4
1995,29,2024-12-04,Efectivo,4200,12,4
1996,107,2024-04-23,Billetera Virtual,3488,4,2
1997,146,2024-11-13,Billetera Virtual,8674,11,4
1998,139,2024-04-22,Billetera Virtual,7560,4,2
1999,247,2024-03-16,Tarjeta Debito,744,3,1
2000,217,2024-04-24,Tarjeta Debito,6580,4,2
2001,201,2024-02-11,Tarjeta Debito,15392,2,1
2002,113,2024-02-26,Transferencia,3066,2,1
2003,180,2024-12-05,Efectivo,5040,12,4
2004,55,2024-12-03,Efectivo,9554,12,4
2005,239,2024-11-29,Transferencia,22000,11,4
2006,200,2024-04-05,Efectivo,7924,4,2
2007,210,2024-12-18,Transferencia,2510,12,4
2008,104,2024-05-23,Tarjeta Debito,1200,5,2
2009,206,2024-12-08,Efectivo,7149,12,4
2010,198,2024-02-07,Tarjeta Credito,2394,2,1
2011,127,2024-10-13,Efectivo,2181,10,4
2012,139,2024-07-05,Tarjeta Credito,1088,7,3
2013,58,2024-11-14,Transferencia,4800,11,4
2014,29,2024-05-16,Efectivo,7800,5,2
2015,120,2024-02-12,Tarjeta Debito,6300,2,1
2016,231,2024-05-03,Tarjeta Debito,9520,5,2
2017,6,2024-01-05,Tarjeta Debito,11756,1,1
2018,148,2024-03-27,Transferencia,5368,3,1
2019,63,2024-02-22,Transferencia,3444,2,1
2020,96,2024-01-14,Tarjeta Debito,3488,1,1
2021,56,2024-12-05,Billetera Virtual,3204,12,4
2022,76,2024-02-03,Efectivo,6500,2,1
2023,221,2024-08-24,Efectivo,2538,8,3
2024,85,2024-10-02,Billetera Virtual,11200,10,4
2025,135,2024-05-27,Tarjeta Credito,4964,5,2
2026,56,2024-01-24,Transferencia,5906,1,1
2027,186,2024-05-26,Tarjeta Credito,9928,5,2
2028,134,2024-01-19,Efectivo,5200,1,1
2029,16,2024-11-22,Transferencia,1488,11,4
2030,237,2024-05-19,Transferencia,3122,5,2
2031,99,2024-10-28,Efectivo,16800,10,4
2032,34,2024-04-08,Transferencia,7290,4,2
2033,189,2024-07-06,Efectivo,8436,7,3
2034,226,2024-10-15,Tarjeta Debito,7506,10,4
2035,68,2024-11-10,Tarjeta Credito,13011,11,4
2036,234,2024-04-04,Billetera Virtual,4713,4,2
2037,165,2024-11-21,Efectivo,8180,11,4
2038,194,2024-03-30,Efectivo,4462,3,1
2039,216,2024-04-18,Efectivo,10048,4,2
2040,79,2024-09-27,Tarjeta Debito,10736,9,3
2041,121,2024-02-10,Billetera Virtual,8052,2,1
2042,235,2024-02-07,Billetera Virtual,2142,2,1
2043,174,2024-04-22,Tarjeta Debito,2069,4,2
2044,120,2024-09-02,Efectivo,22000,9,3
2045,129,2024-01-27,Billetera Virtual,5604,1,1
2046,123,2024-04-02,Tarjeta Debito,14331,4,2
2047,152,2024-07-27,Tarjeta Debito,4883,7,3
2048,119,2024-09-08,Billetera Virtual,2908,9,3
2049,145,2024-10-06,Tarjeta Credito,2559,10,4
2050,64,2024-02-28,Billetera Virtual,10152,2,1
2051,188,2024-09-16,Tarjeta Credito,13839,9,3
2052,149,2024-10-06,Tarjeta Debito,4200,10,4
2053,224,2024-04-12,Tarjeta Credito,11859,4,2
2054,100,2024-02-17,Transferencia,745,2,1
2055,230,2024-04-13,Transferencia,1200,4,2
2056,76,2024-04-01,Transferencia,7614,4,2
2057,66,2024-12-26,Tarjeta Credito,4920,12,4
2058,141,2024-01-03,Efectivo,4964,1,1
2059,26,2024-03-27,Transferencia,3328,3,1
2060,115,2024-12-30,Tarjeta Credito,3800,12,4
2061,29,2024-02-02,Efectivo,4289,2,1
2062,98,2024-03-30,Billetera Virtual,2181,3,1
2063,235,2024-02-22,Transferencia,8859,2,1
2064,201,2024-11-05,Transferencia,1215,11,4
2065,118,2024-08-07,Tarjeta Debito,6892,8,3
2066,153,2024-06-02,Tarjeta Debito,1200,6,2
2067,145,2024-04-24,Efectivo,3328,4,2
2068,108,2024-03-11,Transferencia,503,3,1
2069,126,2024-07-01,Efectivo,3915,7,3
2070,59,2024-05-29,Tarjeta Credito,4766,5,2
2071,118,2024-09-13,Efectivo,9766,9,3
2072,9,2024-11-22,Transferencia,1868,11,4
2073,131,2024-02-15,Billetera Virtual,9500,2,1
2074,176,2024-03-23,Tarjeta Debito,1800,3,1
2075,88,2024-05-01,Tarjeta Credito,4860,5,2
2076,186,2024-11-10,Tarjeta Debito,2538,11,4
2077,89,2024-11-04,Tarjeta Credito,8568,11,4
2078,211,2024-07-15,Tarjeta Debito,10332,7,3
2079,139,2024-03-09,Billetera Virtual,19856,3,1
2080,137,2024-07-25,Transferencia,10332,7,3
2081,64,2024-01-08,Tarjeta Debito,10236,1,1
2082,3,2024-09-06,Billetera Virtual,14256,9,3
2083,57,2024-03-17,Tarjeta Debito,7224,3,1
2084,90,2024-03-03,Efectivo,4766,3,1
2085,230,2024-10-23,Efectivo,3300,10,4
2086,216,2024-05-29,Efectivo,2423,5,2
2087,10,2024-09-04,Transferencia,4066,9,3
2088,70,2024-04-12,Efectivo,4462,4,2
2089,248,2024-07-29,Tarjeta Debito,6502,7,3
2090,58,2024-11-27,Tarjeta Credito,3500,11,4
